Title,Subtitle,Album,Year,Duration,ImageUrl,MusicUrl,Artist,LocalMusicUrl,LocalImageUrl
Rockstar In His Prime,Juice WRLD - Fighting Demons (Digital Deluxe),Fighting Demons (Digital Deluxe),2022,181,https://c.saavncdn.com/884/Fighting-Demons-Digital-Deluxe--English-2022-20220318063656-150x150.jpg,https://aac.saavncdn.com/884/9a2d1a03a7e70cbab97f301d4bd8d37c_96.mp4,['Juice WRLD'],./music/Rockstar In His Prime/Rockstar In His Prime.mp3,./music/Rockstar In His Prime/Rockstar In His Prime.png
I Knew You Were Trouble (Taylor's Version),Taylor Swift - Red (Taylor's Version),Red (Taylor's Version),2021,219,https://c.saavncdn.com/330/Red-Taylor-s-Version--English-2021-20211112114609-150x150.jpg,https://aac.saavncdn.com/330/72fb37788b386f486d78941153e6a9d7_96.mp4,['Taylor Swift'],./music/I Knew You Were Trouble (Taylor's Version)/I Knew You Were Trouble (Taylor's Version).mp3,./music/I Knew You Were Trouble (Taylor's Version)/I Knew You Were Trouble (Taylor's Version).png
Won't Be Late,Swae Lee ft. Drake - Won't Be Late,Won't Be Late,2019,219,https://c.saavncdn.com/243/Won-t-Be-Late-English-2019-20190816035751-150x150.jpg,https://aac.saavncdn.com/243/8bcf61925f4c55451cbd15e70fd505c7_96.mp4,['Swae Lee'],./music/Won't Be Late/Won't Be Late.mp3,./music/Won't Be Late/Won't Be Late.png
Heartbeat Song,Kelly Clarkson - Heartbeat Song,Heartbeat Song,2015,198,https://c.saavncdn.com/381/Heartbeat-Song-English-2015-150x150.jpg,https://aac.saavncdn.com/381/ba2402d41b0014d8b5218c29a6f4b5df_96.mp4,['Kelly Clarkson'],./music/Heartbeat Song/Heartbeat Song.mp3,./music/Heartbeat Song/Heartbeat Song.png
TROLLZ,"6IX9INE, Nicki Minaj - TattleTales",TattleTales,2022,202,https://c.saavncdn.com/746/TattleTales-English-2022-20220121053051-150x150.jpg,https://aac.saavncdn.com/746/09acc8a4663749b90ff066fac35f8544_96.mp4,"['6IX9INE', 'Nicki Minaj']",./music/TROLLZ/TROLLZ.mp3,./music/TROLLZ/TROLLZ.png
Wiggle (feat. Snoop Dogg),Jason Derulo ft. Snoop Dogg - Platinum Hits,Platinum Hits,2016,193,https://c.saavncdn.com/387/Platinum-Hits-English-2016-20190607044005-150x150.jpg,https://aac.saavncdn.com/387/eba2bbf0599186cf5bd514d4747035f9_96.mp4,['Jason Derulo'],./music/Wiggle/Wiggle.mp3,./music/Wiggle/Wiggle.png
Afterglow,Ed Sheeran - Afterglow,Afterglow,2020,185,https://c.saavncdn.com/828/Afterglow-English-2020-20201221144336-150x150.jpg,https://aac.saavncdn.com/828/e7af267261177a96ae97ad08adebf629_96.mp4,['Ed Sheeran'],./music/Afterglow/Afterglow.mp3,./music/Afterglow/Afterglow.png
Does To Me,Luke Combs ft. Eric Church - What You See Is What You Get,What You See Is What You Get,2019,223,https://c.saavncdn.com/511/What-You-See-Is-What-You-Get-English-2019-20200427213807-150x150.jpg,https://aac.saavncdn.com/511/0a2ae901300900b904efa49010b44833_96.mp4,['Luke Combs'],./music/Does To Me/Does To Me.mp3,./music/Does To Me/Does To Me.png
Daisies,Katy Perry - Daisies,Daisies,2020,174,https://c.saavncdn.com/264/Daisies-English-2020-20200514040146-150x150.jpg,https://aac.saavncdn.com/264/c1b53488c2c7811bb2979b8a5a767e36_96.mp4,['Katy Perry'],./music/Daisies/Daisies.mp3,./music/Daisies/Daisies.png
Get Along Better,Drake ft. Ty Dolla $ign - Certified Lover Boy,Certified Lover Boy,2021,229,https://c.saavncdn.com/901/Certified-Lover-Boy-English-2021-20210922033636-150x150.jpg,https://aac.saavncdn.com/901/cbdc33ea83735e5b3d45fca7c9b16713_96.mp4,['Drake'],./music/Get Along Better/Get Along Better.mp3,./music/Get Along Better/Get Along Better.png
Agosto,Bad Bunny - Un Verano Sin Ti,Un Verano Sin Ti,2022,139,https://c.saavncdn.com/068/Un-Verano-Sin-Ti-Spanish-2022-20220506051252-150x150.jpg,https://aac.saavncdn.com/068/2703df8b59df69396b23c74bbcf9ffed_96.mp4,['Bad Bunny'],./music/Agosto/Agosto.mp3,./music/Agosto/Agosto.png
h u n g e r . o n . h i l l s i d e,"J. Cole, Bas - The Off-Season",The Off-Season,2021,239,https://c.saavncdn.com/118/The-Off-Season-English-2021-20210514094432-150x150.jpg,https://aac.saavncdn.com/118/7c99dffe55c602b6e2b8582b3d67171f_96.mp4,"['J. Cole', 'Bas']",./music/h u n g e r . o n . h i l l s i d e/h u n g e r . o n . h i l l s i d e.mp3,./music/h u n g e r . o n . h i l l s i d e/h u n g e r . o n . h i l l s i d e.png
Views,Drake - Views,Views,2016,312,https://c.saavncdn.com/521/Views-English-2016-20200713061113-150x150.jpg,https://aac.saavncdn.com/521/f4ecce6cce87495dfe8afd1c6d954261_96.mp4,['Drake'],./music/Views/Views.mp3,./music/Views/Views.png
Save Your Tears (Remix),"The Weeknd, Ariana Grande - Save Your Tears (Remix)",Save Your Tears (Remix),2021,191,https://c.saavncdn.com/995/Save-Your-Tears-Remix--English-2021-20210622192937-150x150.jpg,https://aac.saavncdn.com/995/0b2b801d69fcd3e5cb4cbe2ea8533d31_96.mp4,"['The Weeknd', 'Ariana Grande']",./music/Save Your Tears (Remix)/Save Your Tears (Remix).mp3,./music/Save Your Tears (Remix)/Save Your Tears (Remix).png
Ginseng Strip 2002,Yung Lean - Lavender,Lavender,2022,158,https://c.saavncdn.com/503/Lavender-English-2022-20221024155420-150x150.jpg,https://aac.saavncdn.com/503/4ef7f46e5f1a66924328e8ceb426111b_96.mp4,['Yung Lean'],./music/Ginseng Strip 2002/Ginseng Strip 2002.mp3,./music/Ginseng Strip 2002/Ginseng Strip 2002.png
Thru Your Phone,Cardi B - Invasion of Privacy,Invasion of Privacy,2018,188,https://c.saavncdn.com/675/Invasion-of-Privacy-English-2018-20190604210111-150x150.jpg,https://aac.saavncdn.com/675/9d43a1a6b3ac1fb7d3eb6834e3513178_96.mp4,['Cardi B'],./music/Thru Your Phone/Thru Your Phone.mp3,./music/Thru Your Phone/Thru Your Phone.png
The Heart Part 5,Kendrick Lamar - The Heart Part 5,The Heart Part 5,2022,332,https://c.saavncdn.com/151/The-Heart-Part-5-English-2022-20220525100345-150x150.jpg,https://aac.saavncdn.com/151/982a2009bb80de641d7ed421f0cce249_96.mp4,['Kendrick Lamar'],./music/The Heart Part 5/The Heart Part 5.mp3,./music/The Heart Part 5/The Heart Part 5.png
Faith,The Weeknd - After Hours,After Hours,2020,283,https://c.saavncdn.com/077/After-Hours-English-2020-20200320041958-150x150.jpg,https://aac.saavncdn.com/077/cbb13c9d689df98ca6703f84b9d98f92_96.mp4,['The Weeknd'],./music/Faith/Faith.mp3,./music/Faith/Faith.png
Feline,"Juice WRLD, Polo G, Trippie Redd - Fighting Demons (Digital Deluxe)",Fighting Demons (Digital Deluxe),2022,212,https://c.saavncdn.com/884/Fighting-Demons-Digital-Deluxe--English-2022-20220318063656-150x150.jpg,https://aac.saavncdn.com/884/bafa0a5374dea065e1b6ccd92a3bc000_96.mp4,"['Juice WRLD', 'Polo G', 'Trippie Redd']",./music/Feline/Feline.mp3,./music/Feline/Feline.png
NI BIEN NI MAL,Bad Bunny - X 100PRE,X 100PRE,2018,236,https://c.saavncdn.com/984/X-100PRE-Spanish-2018-20181220144118-150x150.jpg,https://aac.saavncdn.com/984/e6c30f69193ed4a9b146e9530554207f_96.mp4,['Bad Bunny'],./music/NI BIEN NI MAL/NI BIEN NI MAL.mp3,./music/NI BIEN NI MAL/NI BIEN NI MAL.png
feel something,Bea Miller - feel something,feel something,2019,180,https://c.saavncdn.com/189/feel-something-English-2019-20190621175226-150x150.jpg,https://aac.saavncdn.com/189/eb706be89c6dc57beb54ca55b6618fcf_96.mp4,['Bea Miller'],./music/feel something/feel something.mp3,./music/feel something/feel something.png
Pero Ya No,Bad Bunny - YHLQMDLG,YHLQMDLG,2020,160,https://c.saavncdn.com/724/YHLQMDLG-Spanish-2020-20200228222411-150x150.jpg,https://aac.saavncdn.com/724/a0b999213c7b9f335d564cb5c0a56bb5_96.mp4,['Bad Bunny'],./music/Pero Ya No/Pero Ya No.mp3,./music/Pero Ya No/Pero Ya No.png
Bad Decisions,"Benny Blanco, BTS, Snoop Dogg - Bad Decisions",Bad Decisions,2022,173,https://c.saavncdn.com/819/Bad-Decisions-English-2022-20220805103305-150x150.jpg,https://aac.saavncdn.com/819/4c2d3ace1d3e06edac97cf06122a8b6d_96.mp4,"['Benny Blanco', 'BTS', 'Snoop Dogg']",./music/Bad Decisions/Bad Decisions.mp3,./music/Bad Decisions/Bad Decisions.png
Life Goes On,BTS - BE,BE,2021,207,https://c.saavncdn.com/273/BE-Korean-2021-20220510145040-150x150.jpg,https://aac.saavncdn.com/273/b5cd64cc353c8955903bdc5d91a684f9_96.mp4,['BTS'],./music/Life Goes On/Life Goes On.mp3,./music/Life Goes On/Life Goes On.png
shut up,Ariana Grande - Positions,Positions,2020,157,https://c.saavncdn.com/894/Positions-English-2020-20201030095444-150x150.jpg,https://aac.saavncdn.com/894/0ecf1da7d2dc2c3b1af1148be657958d_96.mp4,['Ariana Grande'],./music/shut up/shut up.mp3,./music/shut up/shut up.png
Those Kinda Nights,Eminem ft. Ed Sheeran - Music To Be Murdered By,Music To Be Murdered By,2020,178,https://c.saavncdn.com/830/Music-To-Be-Murdered-By-English-2020-20200117040807-150x150.jpg,https://aac.saavncdn.com/830/32a888362bad2cb178bb335fcafaa640_96.mp4,['Eminem'],./music/Those Kinda Nights/Those Kinda Nights.mp3,./music/Those Kinda Nights/Those Kinda Nights.png
Escape From LA,The Weeknd - After Hours,After Hours,2020,355,https://c.saavncdn.com/077/After-Hours-English-2020-20200320041958-150x150.jpg,https://aac.saavncdn.com/077/4de2261a2630ff08ee08604813376f29_96.mp4,['The Weeknd'],./music/Escape From LA/Escape From LA.mp3,./music/Escape From LA/Escape From LA.png
Wrapped Around Your Finger,Post Malone - Twelve Carat Toothache,Twelve Carat Toothache,2022,196,https://c.saavncdn.com/508/Twelve-Carat-Toothache-English-2022-20220603063702-150x150.jpg,https://aac.saavncdn.com/508/fd8b479f3e6494567852fdab882866d1_96.mp4,['Post Malone'],./music/Wrapped Around Your Finger/Wrapped Around Your Finger.mp3,./music/Wrapped Around Your Finger/Wrapped Around Your Finger.png
Wake Up Where You Are,State of Sound - Wake Up Where You Are,Wake Up Where You Are,2016,207,https://c.saavncdn.com/459/Wake-Up-Where-You-Are-English-2016-150x150.jpg,https://aac.saavncdn.com/459/db1080fa10cc54fb15df86b67cac4086_96.mp4,['State of Sound'],./music/Wake Up Where You Are/Wake Up Where You Are.mp3,./music/Wake Up Where You Are/Wake Up Where You Are.png
Gold Roses,Rick Ross ft. Drake - Gold Roses,Gold Roses,2019,348,https://c.saavncdn.com/872/Gold-Roses-English-2019-20190724201613-150x150.jpg,https://aac.saavncdn.com/872/5fba1c6fa017cc812b18cf39300172cd_96.mp4,['Rick Ross'],./music/Gold Roses/Gold Roses.mp3,./music/Gold Roses/Gold Roses.png
Snowchild,The Weeknd - After Hours,After Hours,2020,247,https://c.saavncdn.com/077/After-Hours-English-2020-20200320041958-150x150.jpg,https://aac.saavncdn.com/077/0910a05609f639e30a6b852851fb3735_96.mp4,['The Weeknd'],./music/Snowchild/Snowchild.mp3,./music/Snowchild/Snowchild.png
Bout A Million,"Pop Smoke ft. 21 Savage, 42 Dugg - Faith",Faith,2021,204,https://c.saavncdn.com/962/Faith-English-2021-20210716101004-150x150.jpg,https://aac.saavncdn.com/962/44634f3bd8f19ba1b738d59ee88c05dd_96.mp4,['Pop Smoke'],./music/Bout A Million/Bout A Million.mp3,./music/Bout A Million/Bout A Million.png
Trance,"Metro Boomin, Travis Scott, Young Thug - HEROES &amp; VILLAINS",HEROES &amp; VILLAINS,2022,194,https://c.saavncdn.com/465/HEROES-VILLAINS-English-2022-20221202113626-150x150.jpg,https://aac.saavncdn.com/465/8514725573480f548ec671bbd4fce842_96.mp4,"['Metro Boomin', 'Travis Scott', 'Young Thug']",./music/Trance/Trance.mp3,./music/Trance/Trance.png
A Lonely Night,The Weeknd - Starboy,Starboy,2016,220,https://c.saavncdn.com/372/Starboy-English-2016-150x150.jpg,https://aac.saavncdn.com/372/cbc2e83c321674af2416b1c172e6533f_96.mp4,['The Weeknd'],./music/A Lonely Night/A Lonely Night.mp3,./music/A Lonely Night/A Lonely Night.png
Last One Standing (From Venom: Let There Be Carnage),"Skylar Grey, Polo G, Mozzy, Eminem - Last One Standing (From Venom: Let There Be Carnage)",Last One Standing (From Venom: Let There Be Carnage),2021,257,https://c.saavncdn.com/048/Last-One-Standing-English-2021-20210930093746-150x150.jpg,https://aac.saavncdn.com/048/d416877b82cb182b039da3a8e22cd824_96.mp4,"['Skylar Grey', 'Polo G', 'Mozzy', 'Eminem']",./music/Last One Standing/Last One Standing.mp3,./music/Last One Standing/Last One Standing.png
WFM,Realestk - WFM,WFM,2021,136,https://c.saavncdn.com/341/WFM-English-2021-20211209010342-150x150.jpg,https://aac.saavncdn.com/341/87968bfbc7ea7b77e2d557766d1163c3_96.mp4,['Realestk'],./music/WFM/WFM.mp3,./music/WFM/WFM.png
Barbie Tingz,Nicki Minaj - Barbie Tingz,Barbie Tingz,2018,192,https://c.saavncdn.com/835/Barbie-Tingz-English-2018-20180411161217-150x150.jpg,https://aac.saavncdn.com/835/47f5bd2812ac32d25392851fcd3c59b7_96.mp4,['Nicki Minaj'],./music/Barbie Tingz/Barbie Tingz.mp3,./music/Barbie Tingz/Barbie Tingz.png
Hearts Don't Break Around Here,Ed Sheeran - ÷,÷,2017,248,https://c.saavncdn.com/286/WMG_190295851286-English-2017-150x150.jpg,https://aac.saavncdn.com/286/a9c027a2f124ace4c19dc95f4ed477b3_96.mp4,['Ed Sheeran'],./music/Hearts Don't Break Around Here/Hearts Don't Break Around Here.mp3,./music/Hearts Don't Break Around Here/Hearts Don't Break Around Here.png
The Last Of The Real Ones,Fall Out Boy - MANIA,MANIA,2018,230,https://c.saavncdn.com/708/M-A-N-I-A-English-2018-20180208000700-150x150.jpg,https://aac.saavncdn.com/708/1efb1c7ba707cf40bf7c0ddf8f532b87_96.mp4,['Fall Out Boy'],./music/The Last Of The Real Ones/The Last Of The Real Ones.mp3,./music/The Last Of The Real Ones/The Last Of The Real Ones.png
Bloody Mary,Lady Gaga - Born This Way (International Special Edition Version),Born This Way (International Special Edition Version),2011,244,https://c.saavncdn.com/491/Born-This-Way-International-Special-Edition-Version-2011-150x150.jpg,https://aac.saavncdn.com/491/b995dc2be59df8367535a5c2de41d68d_96.mp4,['Lady Gaga'],./music/Bloody Mary/Bloody Mary.mp3,./music/Bloody Mary/Bloody Mary.png
Say Something,"A Great Big World, Christina Aguilera - Say Something",Say Something,2013,229,https://c.saavncdn.com/638/Say-Something-2013-150x150.jpg,https://aac.saavncdn.com/638/ea86a247aa377fff3c34bcc92ba67615_96.mp4,"['A Great Big World', 'Christina Aguilera']",./music/Say Something/Say Something.mp3,./music/Say Something/Say Something.png
MEGATRON,Nicki Minaj - MEGATRON,MEGATRON,2019,190,https://c.saavncdn.com/821/MEGATRON-English-2019-20190621033741-150x150.jpg,https://aac.saavncdn.com/821/9d26417bf90e2e6b0b28bf4d86244dfd_96.mp4,['Nicki Minaj'],./music/MEGATRON/MEGATRON.mp3,./music/MEGATRON/MEGATRON.png
On My Way,"Alan Walker, Sabrina Carpenter, Farruko - On My Way",On My Way,2019,199,https://c.saavncdn.com/866/On-My-Way-English-2019-20190308195918-150x150.jpg,https://aac.saavncdn.com/866/7e3a01418e755de4f0c9baee5febf6ad_96.mp4,"['Alan Walker', 'Sabrina Carpenter', 'Farruko']",./music/On My Way/On My Way.mp3,./music/On My Way/On My Way.png
Memory,"Kane Brown, Blackbear - Memory",Memory,2021,153,https://c.saavncdn.com/807/Memory-English-2021-20210702023331-150x150.jpg,https://aac.saavncdn.com/807/fec1f1231ffbf3055a74c3e11c6fcc6c_96.mp4,"['Kane Brown', 'Blackbear']",./music/Memory/Memory.mp3,./music/Memory/Memory.png
Hold Back The River,James Bay - Chaos And The Calm,Chaos And The Calm,2015,242,https://c.saavncdn.com/468/Chaos-And-The-Calm-English-2014-150x150.jpg,https://aac.saavncdn.com/468/2a5420b046e25563cee68845655025c5_96.mp4,['James Bay'],./music/Hold Back The River/Hold Back The River.mp3,./music/Hold Back The River/Hold Back The River.png
Lift Yourself,Kanye West - Lift Yourself,Lift Yourself,2018,147,https://c.saavncdn.com/572/Lift-Yourself-English-2018-20180429204717-150x150.jpg,https://aac.saavncdn.com/572/33e5f557c83d68a9cc1290881b25ac21_96.mp4,['Kanye West'],./music/Lift Yourself/Lift Yourself.mp3,./music/Lift Yourself/Lift Yourself.png
Home Alone Tonight,Luke Bryan ft. Karen Fairchild - Kill The Lights,Kill The Lights,2015,190,https://c.saavncdn.com/228/Kill-The-Lights-English-2015-150x150.jpg,https://aac.saavncdn.com/228/93b210b8f7ff2886aec1670d85d7e953_96.mp4,['Luke Bryan'],./music/Home Alone Tonight/Home Alone Tonight.mp3,./music/Home Alone Tonight/Home Alone Tonight.png
Ayy Macarena,Tyga - Ayy Macarena,Ayy Macarena,2019,131,https://c.saavncdn.com/710/Ayy-Macarena-English-2019-20191112010004-150x150.jpg,https://aac.saavncdn.com/710/caf434fe697fe92bf030d2f69e53c81f_96.mp4,['Tyga'],./music/Ayy Macarena/Ayy Macarena.mp3,./music/Ayy Macarena/Ayy Macarena.png
Get Up 10,Cardi B - Invasion of Privacy,Invasion of Privacy,2018,231,https://c.saavncdn.com/675/Invasion-of-Privacy-English-2018-20190604210111-150x150.jpg,https://aac.saavncdn.com/675/7eec63af7a4d3ab8d1eb34d6469e5454_96.mp4,['Cardi B'],./music/Get Up 10/Get Up 10.mp3,./music/Get Up 10/Get Up 10.png
Nothing Without You,The Weeknd - Starboy,Starboy,2016,198,https://c.saavncdn.com/372/Starboy-English-2016-150x150.jpg,https://aac.saavncdn.com/372/530571e8a9241e0547022d112320b646_96.mp4,['The Weeknd'],./music/Nothing Without You/Nothing Without You.mp3,./music/Nothing Without You/Nothing Without You.png
My Choppa Hate Niggas,"Metro Boomin, 21 Savage - Without Warning",Without Warning,2017,149,https://c.saavncdn.com/526/Without-Warning-English-2017-20171031013325-150x150.jpg,https://aac.saavncdn.com/526/e5df7533e8e39c2b3875e67471b39833_96.mp4,"['Metro Boomin', '21 Savage']",./music/My Choppa Hate Niggas/My Choppa Hate Niggas.mp3,./music/My Choppa Hate Niggas/My Choppa Hate Niggas.png
Wild Side,Normani ft. Cardi B - Wild Side,Wild Side,2021,209,https://c.saavncdn.com/409/Wild-Side-English-2021-20210723071350-150x150.jpg,https://aac.saavncdn.com/409/7413a742bf13d3798e489b7bb2fb2133_96.mp4,['Normani'],./music/Wild Side/Wild Side.mp3,./music/Wild Side/Wild Side.png
She Knows This,Kid Cudi - Man On The Moon III: The Chosen,Man On The Moon III: The Chosen,2020,216,https://c.saavncdn.com/438/Man-On-The-Moon-III-The-Chosen-English-2020-20210311075936-150x150.jpg,https://aac.saavncdn.com/438/ccc06173882d40a52085d070552f44c6_96.mp4,['Kid Cudi'],./music/She Knows This/She Knows This.mp3,./music/She Knows This/She Knows This.png
CHURCH GIRL,Beyoncé - RENAISSANCE,RENAISSANCE,2022,224,https://c.saavncdn.com/974/RENAISSANCE-English-2022-20220802233341-150x150.jpg,https://aac.saavncdn.com/974/357f933a5444a2c15a23b5f118b59e81_96.mp4,['Beyoncé'],./music/CHURCH GIRL/CHURCH GIRL.mp3,./music/CHURCH GIRL/CHURCH GIRL.png
Metro Spider,"Metro Boomin, Young Thug - HEROES &amp; VILLAINS",HEROES &amp; VILLAINS,2022,174,https://c.saavncdn.com/465/HEROES-VILLAINS-English-2022-20221202113626-150x150.jpg,https://aac.saavncdn.com/465/4d1d8092fe208d3eb49f541681550ed5_96.mp4,"['Metro Boomin', 'Young Thug']",./music/Metro Spider/Metro Spider.mp3,./music/Metro Spider/Metro Spider.png
Timber,Pitbull ft. Kesha - Timber,Timber,2013,204,https://c.saavncdn.com/480/Timber-2013-150x150.jpg,https://aac.saavncdn.com/480/7759e38183b580fa056ee5903155c642_96.mp4,['Pitbull'],./music/Timber/Timber.mp3,./music/Timber/Timber.png
Alive,Sia - This Is Acting,This Is Acting,2016,264,https://c.saavncdn.com/203/This-Is-Acting-English-2016-150x150.jpg,https://aac.saavncdn.com/203/70f8be608051b8f90317db47b3f36e55_96.mp4,['Sia'],./music/Alive/Alive.mp3,./music/Alive/Alive.png
bad vibes forever,"XXXTENTACION ft. PnB Rock, Trippie Redd - Bad Vibes Forever",Bad Vibes Forever,2019,150,https://c.saavncdn.com/002/Bad-Vibes-Forever-English-2019-20191203105201-150x150.jpg,https://aac.saavncdn.com/002/4832b1f2642267dc51b07a149ff2e546_96.mp4,['XXXTENTACION'],./music/bad vibes forever/bad vibes forever.mp3,./music/bad vibes forever/bad vibes forever.png
Around Me,Metro Boomin ft. Don Toliver - HEROES &amp; VILLAINS,HEROES &amp; VILLAINS,2022,191,https://c.saavncdn.com/465/HEROES-VILLAINS-English-2022-20221202113626-150x150.jpg,https://aac.saavncdn.com/465/42a946d7d065b68a53e74b7a64781578_96.mp4,['Metro Boomin'],./music/Around Me/Around Me.mp3,./music/Around Me/Around Me.png
Don't Pretend,Khalid ft. Safe - Free Spirit,Free Spirit,2019,165,https://c.saavncdn.com/610/Free-Spirit-English-2019-20190401201837-150x150.jpg,https://aac.saavncdn.com/610/922ac7ad38effc6fba9d21c4fdc2d5fe_96.mp4,['Khalid'],./music/Don't Pretend/Don't Pretend.mp3,./music/Don't Pretend/Don't Pretend.png
marjorie,Taylor Swift - evermore,evermore,2020,257,https://c.saavncdn.com/675/evermore-English-2020-20201211103907-150x150.jpg,https://aac.saavncdn.com/675/f4406abee44ef9bd0c3de95bcd491b01_96.mp4,['Taylor Swift'],./music/marjorie/marjorie.mp3,./music/marjorie/marjorie.png
Locked out of Heaven,Bruno Mars - Locked out of Heaven,Locked out of Heaven,2012,233,https://c.saavncdn.com/856/Locked-Out-Of-Heaven-English-2012-150x150.jpg,https://aac.saavncdn.com/856/f3262b71c2fb02053ace66085efa74a2_96.mp4,['Bruno Mars'],./music/Locked Out Of Heaven/Locked Out Of Heaven.mp3,./music/Locked Out Of Heaven/Locked Out Of Heaven.png
